,created_at,favorites,retweets,text,tweet_id,user_id,user_name,user_screen_name
0,1585518677000.0,0,0,You can get a #free #stock. Claim this stock now without #investing money first: http://join.robinhood.com/jasonl184  #Robinhood #investing #StockMarket #TSLA #AAPL #stockmarketcrash #robinhoodoutage,1244381640719138816,632223190,Jenny L,632223190
1,1585518659000.0,0,0,Interested in #investing? Check out #Webull and get #TWO #FREE #STOCKS when you sign up! https://act.webull.com/i/ah7uZum9QPPY/lvk/ … #TSLA #AAPL #DowJones #StockMarket #stockmarketcrash #marketcrash,1244381566693830656,632223190,Jenny L,632223190
2,1585514635000.0,0,0,AAPL FIb chart - #AAPL chart http://www.tradingview.com/chart/AAPL/L6u0Xljs-AAPL-FIb-chart/ …,1244364688340602880,1217640130061721600,RadiantDawn Trades,1217640130061721600
3,1585507568000.0,0,0,Microsoft: Solid Fundamentals And Attractive Valuation #MSFT Also #LNKD #AAPL #GOOGL https://talkmarkets.com/content/stocks--equities/microsoft-solid-fundamentals-and-attractive-valuation?post=256477 …,1244335047152480257,1001192245,TalkMarkets,1001192245
4,1585507302000.0,0,0,How to buy Apple stock with Revolut? 7 Easy Steps. https://finbold.com/guide/how-to-buy-apple-stock-with-revolut-7-easy-steps/ … @RevolutApp @Apple #Apple #AAPL #Stock #Stocks #Trading #Investing #Revolut,1244333933443063808,1222126347201449985,Finbold,1222126347201449985
5,1585493286000.0,3,0,"$spy

IMO
- another safer strategy 

- For now, I m avoiding ..

- 3x instruments, like UGAZ or DGAZ etc 

-  oil or gas names 

- penny / low float / momentum stocks

Why?
- so much value available on High beta / Stronger names ..

#spy #markets #oil #Pennystocks #aapl",1244275145226756099,1485856448,Spider*Man,1485856448
6,1585491331000.0,5,0,"$spy

IMO
— 1 safe strategy:

— if I like any stock 

- I may buy small quantities (instead of buying all one 1)

- as there is a possibility of more downside..

For Ex
- if my goal is to buy 100 #AAPL
- I may buy 30/35 
& wait ..

#es_f #spy #spx #aapl #markets",1244266944125165569,1485856448,Spider*Man,1485856448
7,1585491006000.0,1,0,#AAPL - #AAPL - TradingView - https://es.tradingview.com/chart/AAPL/VpEoPQIO/ …,1244265580263137280,753988526765641728,TradingView Español,753988526765641728
8,1585483083000.0,1,0,We need drones n self driving vehicles to start deliveries immediately @elonmusk #ups #amazon where r u. Use the fog spray to decontaminate like #china did. #extreme measures needed 4 worst case playing out.  What does #siri say? Nada #AAPL AI? Zip @realDonaldTrump #soapclothes,1244232349660909570,52548228,Andrew Spanton,52548228
9,1585459625000.0,5,0,"$spy

Ex
#AAPL closed @247 on Fri

Let’s say I bought 100 stocks 

If lows are not in
&
1-3 months later 
Price is @200
will #AAPL go out of 
business?

On the flip side
1-3 months later 
Price is @300+

-will I regret not buying @ 247?

b/c someo1 tweeted
 -Lows R NOT in?

#spy",1244133960814333952,1485856448,Spider*Man,1485856448
10,1585449084000.0,0,0,What’s the over/under we trip another circuit breaker Monday morning and open limit down? #spy #stocks #aapl,1244089746348900354,297159068,Andrew Fitz Horen,297159068
11,1585445763000.0,46,9,"A rare opportunity to own a trillion-dollar organization on a 35% sale! Both technicals and fundamentals looks strong. Once #Covid_19 passes, $AAPL will rebound. Definitely, one to keep on the radar!! 
#stocks #trading #investing $SPY $QQQ #SPY #QQQ #AAPL #Apple $ES_F #ES_Fpic.twitter.com/UEgqwyh063",1244075819275673600,748611168168644612,Warlus,748611168168644612
12,1585518677000.0,0,0,You can get a #free #stock. Claim this stock now without #investing money first: http://join.robinhood.com/jasonl184  #Robinhood #investing #StockMarket #TSLA #AAPL #stockmarketcrash #robinhoodoutage,1244381640719138816,632223190,Jenny L,632223190
