,created_at,favorites,retweets,text,tweet_id,user_id,user_name,user_screen_name
0,1585094356000.0,0,0,"If prisons r ON Stock Exchange S&P500 

Every single one of ya need b wise n smart enough 2 fathom MENS REA. Treason & crimes against humanity slaughtered. These crimes ALL OF THEM have been ONGOING since Reagans term. GEO GROUP & CORE CIVIC execs n owners need ARRESTED",1242601911817105409,1230272647943966720,elilah agape,1230272647943966720
1,1585094103000.0,0,0,"First time it happens on March 2020. 
FTSE , DOW, S&P500 , NASDAQ , DAX , CAC , Nikkei 225 , Shang Seng and KOSPI all closed positive. pic.twitter.com/i12nGc2vjW",1242600848649142272,268725518,Hani Abuagla,268725518
2,1585093038000.0,0,0,"Seems Bitcoin had decoupled from rest of market about 2 years ago when
It entered bear market
Rest of market just now.
2 perspectives in 4 images:
BTC(Dec 17)
Dow Jones(Jan 20)
BTC(Dec 17)
S&P500(Dec 17) pic.twitter.com/r5kxsLFJ6d",1242596380649992192,4105884598,Dan Talmon,4105884598
3,1585092870000.0,1,0,Go to http://cmegroup.com  S&P500 Price Limits - the limit up levels are also there. https://twitter.com/Prometheus_Cap/status/1242572919584305153 …,1242595677479342080,1679597748,"Erik Hagar, CFA",1679597748
4,1585092807000.0,2,0,"#bitcoin Explodes to $6,800 as S&P 500 Rallies 10% On Back of QE Infinity & Coronavirus Bill #bitcoinprice #federalreserve #QEInfinity #S&amp;P500 https://www.newsbtc.com/2020/03/24/bitcoin-explodes-6800-sp500-rallies-qe-infinity-coronavirus-bill …pic.twitter.com/3sXy4o9zj7",1242595412009156608,2281314234,BitcoinAgile,2281314234
5,1585092163000.0,1,0,"In the last 24 hours almost all assets rallied:

S&P500 vs USD = +9.38%
NASDAQ vs USD = +8.12%
Gold vs USD = +3.40%
Lean Hogs vs USD = +2.89%
#bitcoin vs USD = +5.48%

Well, almost all, one key asset didnt..... Are investors finally pricing-in money printer go brrrr?",1242592712492285954,927108894488330242,Digital Asset Capital Management,927108894488330242
6,1585092140000.0,3,0,"In the last 24 hours almost all assets rallied:

S&P500 vs USD = +9.38%
NASDAQ vs USD = +8.12%
Gold vs USD = +3.40%
Lean Hogs vs USD = +2.89%
#bitcoin vs USD = +5.48%

Well, almost all, one key asset didnt..... Are investors finally pricing-in money printer go brrrr?",1242592614387306496,927405023369224192,Richard Galvin,927405023369224192
7,1585091710000.0,0,0,S&P500 VIX,1242590811235258369,1188107053606277120,Gualter Jr,1188107053606277120
8,1585090892000.0,0,0,Call that S&P500 stunt this morning before it happened. pic.twitter.com/cUsG1hX6QM,1242587381708075009,549897027,José Cuervo,549897027
9,1585090811000.0,2,2,"$DJIA Dow +11.37%
$SPX S&P500 +9.38%
$COMPQ Nasdaq +8.12%
$EPHE iShares MSCI Philippines ETF +6.34%https://twitter.com/CNBCClosingBell/status/1242543163631427585 …",1242587041386430464,815799658395992064,𝙈𝙮𝙏𝙧𝙖𝙙𝙚 𝙗𝙮 𝘼𝙗𝙖𝙘𝙪𝙨 𝙎𝙚𝙘 📱💻🖥💹,815799658395992064
