,created_at,favorites,retweets,text,tweet_id,user_id,user_name,user_screen_name
0,1586819513000.0,0,0,"#USDCHF all targets hit  90 pips profit (925USD ) so far 

Open for 5 more people : https://t.me/forexlambo 
#AMZN #USDCHF #XAUSUD #XAGUSD #EURJPY #NFLX #AUDUSD #USDCAD #AAPL #TSLA #EURCHF #USDJPY #BITCOIN #CRYPTO #FB 38700045pic.twitter.com/AWUqjw8jl1",1249837742999011328,1227204510918926341,Melissa #EURJPY #AUDCAD,1227204510918926341
1,1586818490000.0,0,0,"#USDCHF all targets hit  90 pips profit (925USD ) so far 

I know you will miss out : https://t.me/forexlambo 
$ETH #forextrading #FB #forexsignal #XAGUSD #XAUSUD $BTC #CRYPTO #USOIL #EURCHF #AAPL #GBPUSD #stocks $BTC #XAUUSD 939614613pic.twitter.com/uEBq1zYhzx",1249833452867743744,1239919276149985281,Lily #XAGUSD #GBPUSD,1239919276149985281
2,1586813426000.0,0,0,#XAGUSD #EURUSD #forexsignal $BTC #stocks #AAPL #FB #XAUSUD #EURCHF $ETH #Forex $BTC #CRYPTO #forextrading #fx https://tradingeveryday.com/live-webinar-trade-small-account/ …pic.twitter.com/zJSSAvTQcZ,1249812212488626177,978808650,TradingEveryDay Live,978808650
3,1586813252000.0,0,0,"#USDCHF all targets hit  90 pips profit (925USD ) so far 

For more Free signals : https://t.me/forexlambo 
#XAGUSD #EURUSD #forexsignal $BTC #stocks #AAPL #FB #XAUSUD #EURCHF $ETH #Forex $BTC #CRYPTO #forextrading #fx 49989447pic.twitter.com/qaNkvcJYMc",1249811484592361472,1197083392111603718,Zoey $MITX $UBT GEM HUNTER,1197083392111603718
4,1586813197000.0,0,0,"What's a big telling sign that Wall Street is nothing more than a Ponzischeme? Horrible #AAPL metrics = an upgrade in the eyes of @DeutscheBank  I'm confused, the @federalreserve props fakemarkets but what does the @SEC_Enforcement do? https://thestreet.com/investing/apple-rethinking-hardware-designs-after-jony-ives-departure ……… via 
@EricJhonsa",1249811250147540992,2889682628,kurt,2889682628
5,1586812583000.0,1,0,AAPL - Apple - #AAPL chart http://www.tradingview.com/chart/AAPL/270Y8rdP-AAPL-Apple/ …,1249808675499196416,1222576812191965185,Bird_Dog,1222576812191965185
6,1586812458000.0,0,0,"Apple Inc price at close, 2020-04-13, is 273.25. #apple #AAPL",1249808154470334466,2321091087,Apple Stock Bot,2321091087
7,1586811842000.0,0,0,"#USOIL caught the perfect long, made 800 pips with one trade.

Closing soon  join now: https://t.me/forexlambo 
#XAUUSD #CRYPTO $BTC #forexsignal #XAUSUD #GBPUSD #AAPL #EURCHF #USOIL #stocks $BTC $ETH #XAGUSD #forextrading #FB 548456448pic.twitter.com/qpQprd8LrN",1249805570514677760,1194566662831214592,Bridgetcrypt,1194566662831214592
8,1586811614000.0,0,0,  #BABA #AAPL #NFLX #MSFT #BYND #ROKU | Trade with us @ http://zpr.io/tfYWK pic.twitter.com/iQVFK4cRtt,1249804613877927936,1175512157972094976,Xtrades,1175512157972094976
9,1586810804000.0,0,0,"#USOIL caught the perfect long, made 800 pips with one trade.

VIP free signals : https://t.me/forexlambo 
#AAPL #AMZN #XAGUSD #AUDUSD #CRYPTO #USDCAD #NFLX #USDCHF #FB #EURJPY #USDJPY #EURCHF #XAUSUD #TSLA #BITCOIN 658030378pic.twitter.com/M8BaRThmmy",1249801212985094144,1226862510248062983,Caroline ( Crypto for the win ),1226862510248062983
