,created_at,favorites,retweets,text,tweet_id,user_id,user_name,user_screen_name
0,1587599644000.0,0,0,"Few Testimonials about our signals here from our subscribers: check and earn your gains

hurry get Free signals : https://t.me/forexlambo 
#EURAUD #CRYPTO #GBPUSD #AUDJPY #fx #EURCHF #USOIL #EURUSD #Forex #XAGUSD #AAPL #AUDCAD #XAUSUD #FB $BTC 159671349pic.twitter.com/InxHfSzR8L",1253109849392627719,1135672091162759168,Teh Lambo,1135672091162759168
1,1587597157000.0,0,0,"Our forex results for the two week of APRIL

I know you will miss out : https://t.me/forexlambo 
#CRYPTO #stocks $ETH #EURCHF #XAGUSD #XAUSUD #FB $BTC #AUDJPY #forextrading #forexsignal #AAPL $BTC #AUDCAD #EURAUD 386060130pic.twitter.com/0oed2XeEli",1253099417701421059,1194344859391283200,Gracecrypt,1194344859391283200
2,1587596996000.0,1,0,An offer from #AAPL maybe...,1253098743567695878,19992629,tlip2,19992629
3,1587596266000.0,0,0,Let's call it what it is... #Aapl making #TrackingApp not #Tracing program @RealJamesWoods @chuckwoolery @CNBCFastMoney,1253095680022917120,382135106,Big Bad Wolf,382135106
4,1587595528000.0,0,0,Apple has about $100 billion in net cash and the company has set out to become net-cash neutral “over time.” Apple has sought to accomplish its target through capital returns. #aapl #apple #stocks #StockMarket #investmentpic.twitter.com/BKfT0VXBIF,1253092587486904320,1249477267966660608,Stock Investment Analysis,1249477267966660608
5,1587594973000.0,0,0,"#USDJPY TP2 Hit! 127 PIPS Profit

For free signals, Join http://t.me/prometheusclub 
#aapl #EURJPY #AUDCAD #USDJPY #ukoil #xauusd #brentoil #Forextrading #crudeoil #bitcoin #forexsignals #ForexMarket #GBPUSD #BTC #EURUSD #nflx #stocks #forex 97054pic.twitter.com/llnNjPq3CN",1253090256439689224,1231656759233667072,Chinki,1231656759233667072
6,1587594747000.0,0,0,"Our forex results for the two week of APRIL

For more Free signals : https://t.me/forexlambo 
#EURCAD #AUDCAD $BTC #EURAUD #XAUSUD #FB #GBPJPY #XAGUSD #EURJPY #AAPL #AUDJPY #CRYPTO #GBPCAD #USDINR #EURCHF 448103494pic.twitter.com/84yNSXAGYf",1253089310867324931,1243147245496631296,Nicole ( #AUDUSD ),1243147245496631296
7,1587593843000.0,0,0,"#XAGUSD target hit. 750USD profit with 150PIPS gain from this trade 

Closing soon  join now: https://t.me/forexlambo 
#FB $ETH #forexsignal #AAPL #XAUSUD #stocks #XAGUSD #EURCHF #CRYPTO $BTC #AUDCAD #forextrading $BTC #AUDJPY #EURAUD 787177124pic.twitter.com/Fsf5alybrD",1253085519472463872,1242842014883835904,Stella ($XRP STILL ),1242842014883835904
8,1587592344000.0,0,0,"stop buying, start buying!  #aapl #sbuxpic.twitter.com/xVdcoAYhmH",1253079232034402305,219985127,Moon,219985127
9,1587591298000.0,0,0,"#XAGUSD target hit. 750USD profit with 150PIPS gain from this trade 

Best signals channel ever : https://t.me/forexlambo 
#fx #EURUSD #EURAUD #AUDCAD #GBPUSD #Forex #XAGUSD #USOIL $BTC #FB #EURCHF #AUDJPY #CRYPTO #AAPL #XAUSUD 773171166pic.twitter.com/OiS4cuQq39",1253074844570222592,1249706166256467970,Leslie,1249706166256467970
10,1587590308000.0,0,0,"Apple Inc price at close, 2020-04-22, is 276.1. #apple #AAPL",1253070689986322434,2321091087,Apple Stock Bot,2321091087
11,1587589254000.0,0,0,"You can filter #stocks for seasonal strength it can be helpful to find trade ideas in $FB $CSCO and $MSFT for example 
https://marketchameleon.com/Reports/SeasonalityByCalendarMonth?utm_campaign=meetedgar&utm_medium=social&utm_source=meetedgar.com …
#quantitativeanalysis #volatility #etfs #aapl #optionstrading #riskmanagement #bullishpic.twitter.com/OJ5M8VXMJw",1253066271622680578,818481118483742720,Chameleon 🦎 Options,818481118483742720
12,1587587220000.0,0,0,"#EURAUD all targets done with 250 PIPS profit! 1515$ Profits within an hour!

Open for 5 more people : https://t.me/forexlambo 
#AAPL #GBPJPY #EURCHF #AUDCAD #XAUSUD #FB #XAGUSD #USDINR #EURCAD #EURJPY #EURAUD #GBPCAD #CRYPTO #AUDJPY $BTC 795086012pic.twitter.com/1l5LilKnvt",1253057741645643777,1249345594138562560,Meghan,1249345594138562560
13,1587586954000.0,0,0,I fux wit it  #AAPL,1253056624220147714,1131724316771586048,Beau Degas,1131724316771586048
14,1587586848000.0,0,0,"$AAPL breaks back above 50-day moving average: https://techniquant.com/reports/stock-aapl-daily-technical-analysis-report-for-2020-04-22/ …
Sentiment: Neutral #AAPL #Apple",1253056179070271488,931115585790009346,TQ Equities,931115585790009346
15,1587585412000.0,9,0,"$SPY

--updated

Market on Close (MOC) - 750M (Buy)

#es_f #spx #moc #makets #aapl",1253050154497777667,1485856448,Spider*Man,1485856448
16,1587584717000.0,0,0,Apple #AAPL is expected to possibly add to their share buyback program adding a possible $100 Billion. Apple would be one of the few if not the only company adding to its buyback program at this time. Apple will report earnings on Apr 30th (Next Thursday). https://marketwatch.com/amp/story/guid/0CB90526-84BC-11EA-B287-B834D3E8A18D …pic.twitter.com/7jk6woncgc,1253047243432767495,1250830691824283648,Stock Market News,1250830691824283648
17,1587584027000.0,12,0,"How about swing entries on $AAPL, $MU & $SPY yesterday???

$AAPL: Already $10 up from entry.
$MU: Up $2.3 from entry
$SPY: Up $7 from entry

#TW0E #SwingTrading #Alerts #AAPL #MU #SPYpic.twitter.com/lzlhgVLt3s",1253044348826107904,700500866462150656,Trade With Zero Emotion | Vini,700500866462150656
18,1587582037000.0,8,0,"Swing Update: 

Got stopped out on $AAL Long.

Took partial profits on $AAPL, $MU & $SPX.

Nice wins on those in two days. Congrats if anybody took these trades.

#TW0E #SwingTrading #Alerts #AAPL #MU #SPX https://twitter.com/ProTrader_Vini/status/1252670513517932545 …pic.twitter.com/98z2uYmeqs",1253036000886034436,700500866462150656,Trade With Zero Emotion | Vini,700500866462150656
19,1587581668000.0,0,0,Israel company discovers bug on #iPads stealing data #apple #aapl #ipad #bug #zecops https://breakingthenews.net/Article/Israel-company-discovers-bug-on-iPads-stealing-data/51933538 … @kifleswing,1253034453028311040,1027052456620900353,Caesar Flickerman,1027052456620900353
