,created_at,favorites,retweets,text,tweet_id,user_id,user_name,user_screen_name
0,1586303416000.0,1,0,#Apple Earnings Date #aapl https://www.apple.com/investor/earnings-call/ …,1247673074427875331,2253531697,Michael Raines,2253531697
1,1586302644000.0,0,0,Apple Inc is doomed. $AAPL dropped by 1.1582%! Currently priced at 259.43. https://yhoo.it/2WOWEVQ  #AAPL,1247669836932661248,14814502,Matt C. P. マット,14814502
2,1586296873000.0,3,1,"$SPY

Market on Close (MOC) -  1.6B to Sell

#es_f #spx #markets #aapl",1247645633961512965,1485856448,Spider*Man,1485856448
3,1586296697000.0,2,0,"$SPY Support and Resistance (Pivots) for Wed 4/8/20:

$FB $AMZN $AAPL
$GOOG $TSLA $C
$BAC $BMY $IBB
$MSFT $NFLX $NVDA $JNJ
#stocks #pivots #markets #daytrading #watchlist #charts #aapl #ATHS $spx #spy #tsla #fb #bac #celg #ibb #msft #nvda #JnJ #c #AMZNpic.twitter.com/YgchHeqlzd",1247644894849613825,1485856448,Spider*Man,1485856448
4,1586293564000.0,0,0,"Apple Inc price at close, 2020-04-07, is 271.1. #apple #AAPL",1247631753067532290,2321091087,Apple Stock Bot,2321091087
5,1586290829000.0,0,0,"$AAPL closes within previous day's range: https://techniquant.com/reports/stock-aapl-daily-technical-analysis-report-for-2020-04-07/ …
Sentiment: Neutral #AAPL #Apple",1247620279725101058,931115585790009346,TQ Equities,931115585790009346
6,1586290811000.0,0,0,Apple Inc stock rose by 3.288%! Currently priced at 271.1. #apple #AAPL,1247620204680675336,2321091087,Apple Stock Bot,2321091087
7,1586288223000.0,0,0,"Looking into the chart of #AAPL makes you wonder if it was just a correction and not a crash. That strong, respected key level perfectly",1247609351197437952,143085507,Siddhartha,143085507
8,1586287820000.0,0,0,"Silicon Valley Steps Up in Fight Against COVID-19 as Tesla Builds Ventilator and Apple Sources Face Masks and Shields

Tesla, Inc. posted a video to its YouTube channel on Sunday showcasing the company’s work on building on in-house ventila... #TSLA #AAPL
http://ow.ly/jrtR50z7Hkb pic.twitter.com/uDEjiI0qFB",1247607659504730114,269817945,The Investor Network,269817945
9,1586281988000.0,2,0,It is impressive what #Apple is doing to support medical workers on the front lines.  This quick video by #TimCook is worth a listen. #AAPL #makingadifferencehttps://twitter.com/tim_cook/status/1246916489589837824 …,1247583201091932160,1134498805133524992,Barbara Armstrong,1134498805133524992
10,1586281354000.0,0,0,BLOCK TRADE detected in #AAPL,1247580540175294465,31001654,Fari Hamzei,31001654
11,1586281208000.0,0,0,Get #TWO #FREE #stocks when you sign up for #webull to start #trading and #investing! #tsla #aapl #stockmarket #stockmarketcrash #opportunitieshttps://act.webull.com/i/ah7uZum9QPPY/p3a/ …,1247579928427499520,632223190,Jenny L,632223190
12,1586280685000.0,0,0,"#AAPL #MonthlyChart 
Apple chart, Just learning price action.
How seamlessly, a resistance turned into support after the breakout. It retested the support & a green candle. If this candle closes green at the end of the month, Good to invest.
#trading #priceaction
#tuesdayvibespic.twitter.com/p2KZZCRJdG",1247577736505262081,1147533445440012288,imchartist,1147533445440012288
13,1586274826000.0,11,4,April 17 260 put for 30% on $AAPL #AAPL 4.95/6.40 Filled the gap to a ‘T’. #TheStrat #MindTheGap #TradeBothWays #StressFreeTradingpic.twitter.com/JtY9NtguBM,1247553160412925953,2439504230,MT Risner,2439504230
14,1586273864000.0,1,0,#AAPL chart https://www.tradingview.com/x/6OqKPflv/  via https://www.tradingview.com  -- reloaded on the bounce off blue line....,1247549125664669705,89482087,Rick,89482087
15,1586272998000.0,1,1,GREED IN THE STOCK MARKET TAKES OVER FEAR – HERE IS HOW TO ANALYZE $#FB $#AAPL… https://goo.gl/fb/ZXUr4k  #stockmarket,1247545491627421696,20327105,Nigam Arora,20327105
16,1586267553000.0,0,0,"#Options #OptionsTrading #AAPL #StockMarket #trading 

STC $AAPL APR09 270 Call $3.35
Filled 9:45am

Hitted my chart for quick trade. A longer wait will be AAPL $279pic.twitter.com/bXs9H1tqVu",1247522653222522880,878456809563934720,Rui,878456809563934720
17,1586265713000.0,1,0,"#AAPL chart https://www.tradingview.com/x/6kuaPeeS/  via https://www.tradingview.com  -- based on the OI in the weekly 270c most of the action yday flipped their play, i did not, but will be taking 2/3 off at open, and see if i can get 375 w/ the last....",1247514938031124482,89482087,Rick,89482087
18,1586259640000.0,0,0,"#AAPL, Apple's #iPhone 9 Launch Could Be Imminent

#البحرين
#Bahrain
#investment
#trading
#fx
#forex",1247489466605817856,1223870135016005642,Ahmed Alaraibi,1223870135016005642
19,1586258545000.0,2,0,"Join:
http://livingfromtrading.com 
#forex #money #forextrading #traders #tradingroom #scalping #forexmarket #stock #daytrading #investors #stocks #trading #stockstrader #stockstrading #forextrader #stockmarket #NewsTrading #TradingSchool #BestStocksToBuy #DAX #DAX30 #AAPL #DowJonespic.twitter.com/wA0LiQiZR5",1247484874749083649,1050796968841277440,Living From Trading,1050796968841277440
20,1586303416000.0,1,0,#Apple Earnings Date #aapl https://www.apple.com/investor/earnings-call/ …,1247673074427875331,2253531697,Michael Raines,2253531697
21,1586302644000.0,0,0,Apple Inc is doomed. $AAPL dropped by 1.1582%! Currently priced at 259.43. https://yhoo.it/2WOWEVQ  #AAPL,1247669836932661248,14814502,Matt C. P. マット,14814502
22,1586296873000.0,3,1,"$SPY

Market on Close (MOC) -  1.6B to Sell

#es_f #spx #markets #aapl",1247645633961512965,1485856448,Spider*Man,1485856448
23,1586296697000.0,2,0,"$SPY Support and Resistance (Pivots) for Wed 4/8/20:

$FB $AMZN $AAPL
$GOOG $TSLA $C
$BAC $BMY $IBB
$MSFT $NFLX $NVDA $JNJ
#stocks #pivots #markets #daytrading #watchlist #charts #aapl #ATHS $spx #spy #tsla #fb #bac #celg #ibb #msft #nvda #JnJ #c #AMZNpic.twitter.com/YgchHeqlzd",1247644894849613825,1485856448,Spider*Man,1485856448
24,1586293564000.0,0,0,"Apple Inc price at close, 2020-04-07, is 271.1. #apple #AAPL",1247631753067532290,2321091087,Apple Stock Bot,2321091087
25,1586290829000.0,0,0,"$AAPL closes within previous day's range: https://techniquant.com/reports/stock-aapl-daily-technical-analysis-report-for-2020-04-07/ …
Sentiment: Neutral #AAPL #Apple",1247620279725101058,931115585790009346,TQ Equities,931115585790009346
26,1586290811000.0,0,0,Apple Inc stock rose by 3.288%! Currently priced at 271.1. #apple #AAPL,1247620204680675336,2321091087,Apple Stock Bot,2321091087
27,1586288223000.0,0,0,"Looking into the chart of #AAPL makes you wonder if it was just a correction and not a crash. That strong, respected key level perfectly",1247609351197437952,143085507,Siddhartha,143085507
28,1586287820000.0,0,0,"Silicon Valley Steps Up in Fight Against COVID-19 as Tesla Builds Ventilator and Apple Sources Face Masks and Shields

Tesla, Inc. posted a video to its YouTube channel on Sunday showcasing the company’s work on building on in-house ventila... #TSLA #AAPL
http://ow.ly/jrtR50z7Hkb pic.twitter.com/uDEjiI0qFB",1247607659504730114,269817945,The Investor Network,269817945
