,created_at,favorites,retweets,text,tweet_id,user_id,user_name,user_screen_name
0,1587767028000.0,0,0,"#EURNZD TP2 Hit! 180 PIPS PROFIT 

Get Daily Forex Signals at https://t.me/prometheusclub 
#usoil #bitcoin #euraud #forexprofit #xauusd #fx #forexlifestyle #crudeoil #stocks #ukoil #nflx #ForexGroup #forexsignals #EURUSD #aapl 31762 pic.twitter.com/zUKw6XILNd",1253811907254943746,1231875395756027907,Skylar,1231875395756027907
1,1587766937000.0,2,1,"#Bullish H&S on $AGN. It is trading above a strong resistance after breaking out of a giant #bullish flag.

#Futures #options #StockMarket #SPX500 #TSLA $NFLX #AAPL #googl #spy #oil #gas $spx $rut $comp $mu #bearish $BA $MSFT $GS $GLD $BAC $AAL $GC_f $DAL $DIA $AMZNpic.twitter.com/CCWqmoaP59",1253811528043843591,2973236233,😊 وغالبا مروق,2973236233
2,1587763744000.0,0,0,"#EURUSD targets hit  900USD Profits with 90 pips came in as gain 

For more Free signals : https://t.me/warsnopicf 
#CRYPTO #AAPL #FB #XAGUSD $BTC #stocks $BTC #AUDCAD #AUDJPY #forexsignal #EURCHF #forextrading #XAUSUD #EURAUD $ETH 157188225pic.twitter.com/hvBaKPD5Iv",1253798133785604097,1239919276149985281,Lily #XAGUSD #GBPUSD,1239919276149985281
3,1587763097000.0,0,0,"Apple Inc price at close, 2020-04-24, is 277.1006. #apple #AAPL",1253795422201688071,2321091087,Apple Stock Bot,2321091087
4,1587760679000.0,0,0,"#NZDJPY Tp2 hit. 1176$USD PROFIT so far  130 pips profit!

I know you will miss out : https://t.me/warsnopicf 
#AAPL #USDINR #GBPCAD #EURJPY $BTC #AUDJPY #EURAUD #XAUSUD #EURCAD #GBPJPY #XAGUSD #AUDCAD #CRYPTO #EURCHF #FB 598969912pic.twitter.com/maLpddJyyV",1253785281431511041,1197083392111603718,Zoey $MITX $UBT GEM HUNTER,1197083392111603718
5,1587759718000.0,0,0,"#NZDJPY Tp2 hit. 1176$USD PROFIT so far  130 pips profit!

Best signals channel ever : https://t.me/warsnopicf 
#AAPL #EURCHF #XAUSUD #FB #forextrading #AUDCAD $BTC #CRYPTO #EURAUD #forexsignal $ETH #XAGUSD $BTC #stocks #AUDJPY 771067896pic.twitter.com/BXABPcO64G",1253781248516018177,1194566662831214592,Bridgetcrypt,1194566662831214592
6,1587759476000.0,0,0,Earnings summary of #Apple #AAPL $AAPL https://www.finscreener.com/title/earnings?&idcp=4775 …,1253780234047979522,975337043944407040,Finscreener.com,975337043944407040
7,1587759335000.0,1,0,"$AAPL runs into sellers again around 282.97: https://techniquant.com/reports/stock-aapl-daily-technical-analysis-report-for-2020-04-24/ …
Sentiment: Neutral #AAPL #Apple",1253779642365984768,931115585790009346,TQ Equities,931115585790009346
8,1587756977000.0,0,0,"Will certainly be interesting. If #NFLX is anything to go by, next week might be similar to this one, or worse. 
As #GOOG, #AAPL #MSFT #FB earnings more likely to be weak.",1253769750750076931,992431855608659969,EmerGo,992431855608659969
9,1587756364000.0,0,0,"#XAUUSD hit 2nd target.1100USD profit so far. 110 pips within 2 hours.

VIP free signals : https://t.me/warsnopicf 
#EURAUD #fx #XAUSUD $BTC #GBPUSD #EURUSD #XAGUSD #AUDJPY #USOIL #Forex #EURCHF #AUDCAD #FB #AAPL #CRYPTO 269641661pic.twitter.com/IGkHGi51cX",1253767179813769222,1242839942008471557,Harper,1242839942008471557
10,1587755821000.0,0,0,Broke people can't buy phones as investors will soon learn with #AAPL.  All the money in the world for the rich while gig workers eat bark.,1253764903858507777,1242220854907490304,Stephen Knight,1242220854907490304
11,1587767028000.0,0,0,"#EURNZD TP2 Hit! 180 PIPS PROFIT 

Get Daily Forex Signals at https://t.me/prometheusclub 
#usoil #bitcoin #euraud #forexprofit #xauusd #fx #forexlifestyle #crudeoil #stocks #ukoil #nflx #ForexGroup #forexsignals #EURUSD #aapl 31762 pic.twitter.com/zUKw6XILNd",1253811907254943746,1231875395756027907,Skylar,1231875395756027907
12,1587766937000.0,2,1,"#Bullish H&S on $AGN. It is trading above a strong resistance after breaking out of a giant #bullish flag.

#Futures #options #StockMarket #SPX500 #TSLA $NFLX #AAPL #googl #spy #oil #gas $spx $rut $comp $mu #bearish $BA $MSFT $GS $GLD $BAC $AAL $GC_f $DAL $DIA $AMZNpic.twitter.com/CCWqmoaP59",1253811528043843591,2973236233,😊 وغالبا مروق,2973236233
13,1587763744000.0,0,0,"#EURUSD targets hit  900USD Profits with 90 pips came in as gain 

For more Free signals : https://t.me/warsnopicf 
#CRYPTO #AAPL #FB #XAGUSD $BTC #stocks $BTC #AUDCAD #AUDJPY #forexsignal #EURCHF #forextrading #XAUSUD #EURAUD $ETH 157188225pic.twitter.com/hvBaKPD5Iv",1253798133785604097,1239919276149985281,Lily #XAGUSD #GBPUSD,1239919276149985281
14,1587763097000.0,0,0,"Apple Inc price at close, 2020-04-24, is 277.1006. #apple #AAPL",1253795422201688071,2321091087,Apple Stock Bot,2321091087
15,1587760679000.0,0,0,"#NZDJPY Tp2 hit. 1176$USD PROFIT so far  130 pips profit!

I know you will miss out : https://t.me/warsnopicf 
#AAPL #USDINR #GBPCAD #EURJPY $BTC #AUDJPY #EURAUD #XAUSUD #EURCAD #GBPJPY #XAGUSD #AUDCAD #CRYPTO #EURCHF #FB 598969912pic.twitter.com/maLpddJyyV",1253785281431511041,1197083392111603718,Zoey $MITX $UBT GEM HUNTER,1197083392111603718
16,1587759718000.0,0,0,"#NZDJPY Tp2 hit. 1176$USD PROFIT so far  130 pips profit!

Best signals channel ever : https://t.me/warsnopicf 
#AAPL #EURCHF #XAUSUD #FB #forextrading #AUDCAD $BTC #CRYPTO #EURAUD #forexsignal $ETH #XAGUSD $BTC #stocks #AUDJPY 771067896pic.twitter.com/BXABPcO64G",1253781248516018177,1194566662831214592,Bridgetcrypt,1194566662831214592
17,1587759476000.0,0,0,Earnings summary of #Apple #AAPL $AAPL https://www.finscreener.com/title/earnings?&idcp=4775 …,1253780234047979522,975337043944407040,Finscreener.com,975337043944407040
18,1587759335000.0,1,0,"$AAPL runs into sellers again around 282.97: https://techniquant.com/reports/stock-aapl-daily-technical-analysis-report-for-2020-04-24/ …
Sentiment: Neutral #AAPL #Apple",1253779642365984768,931115585790009346,TQ Equities,931115585790009346
19,1587756977000.0,0,0,"Will certainly be interesting. If #NFLX is anything to go by, next week might be similar to this one, or worse. 
As #GOOG, #AAPL #MSFT #FB earnings more likely to be weak.",1253769750750076931,992431855608659969,EmerGo,992431855608659969
20,1587756364000.0,0,0,"#XAUUSD hit 2nd target.1100USD profit so far. 110 pips within 2 hours.

VIP free signals : https://t.me/warsnopicf 
#EURAUD #fx #XAUSUD $BTC #GBPUSD #EURUSD #XAGUSD #AUDJPY #USOIL #Forex #EURCHF #AUDCAD #FB #AAPL #CRYPTO 269641661pic.twitter.com/IGkHGi51cX",1253767179813769222,1242839942008471557,Harper,1242839942008471557
21,1587755821000.0,0,0,Broke people can't buy phones as investors will soon learn with #AAPL.  All the money in the world for the rich while gig workers eat bark.,1253764903858507777,1242220854907490304,Stephen Knight,1242220854907490304
22,1587755174000.0,1,0,"2000 PIPS Profit in April 

For free signals, Join http://t.me/prometheusclub 
#usoil #forex #METATRADER #forexsignals #aapl #eurgbp #BTC #bitcoin #stocks #audnzd #gold #MT5 #fx #crudeoil #silver 25805pic.twitter.com/9xM2BaJJ2k",1253762191594934272,1136337565307482112,Judith,1136337565307482112
23,1587753794000.0,0,0,"2000 PIPS Profit in April 

For Forex signals, join http://t.me/prometheusclub 
#aapl #forex #bitcoin #fx #Forextrader #BTC #crudeoil #eurcad #usoil #stocks #ForexMarket #Forextrading #euraud #EURUSD #gbpjpy 61407pic.twitter.com/AH3nZMPSP4",1253756401207427074,1094470782175141888,Arya,1094470782175141888
24,1587753148000.0,0,0,"#XAUUSD hit 2nd target.1100USD profit so far. 110 pips within 2 hours.

dont miss out on signals : https://t.me/warsnopicf 
#AUDJPY #forexsignal #FB $BTC #XAGUSD #forextrading #AUDCAD #EURCHF #XAUSUD #EURAUD #AAPL #stocks $ETH #CRYPTO $BTC 657151973pic.twitter.com/GqKyET8RdU",1253753691846463491,1242837579461885953,Zara ($XTZ maximalist),1242837579461885953
25,1587753126000.0,0,0,"2000 PIPS Profit in April 

Checkout the Bio for more info

#usoil #fx #EURUSD #eurgbp #gold #audnzd #MT4 #aapl #silver #forexsignals #MT5 #ForexAnalysis #BTC #METATRADER #stocks 96066pic.twitter.com/jMrXZfWewm",1253753599513034752,1059335743355736064,The Prometheus Club,1059335743355736064
26,1587752647000.0,0,0,"#XAUUSD hit 2nd target.1100USD profit so far. 110 pips within 2 hours.

hurry get Free signals : https://t.me/warsnopicf 
#FB #EURCAD #EURAUD #EURCHF #XAGUSD #GBPJPY #EURJPY #AUDCAD #CRYPTO $BTC #XAUSUD #GBPCAD #AUDJPY #USDINR #AAPL 442800656 pic.twitter.com/q6IfMFmGKp",1253751592035246080,1226908669129805824,Sienna ( $BCH believer ),1226908669129805824
27,1587751735000.0,0,0,"#EURCAD 275 PIPS Profit

For Forex signals, join http://t.me/prometheusclub 
#MT4 #fx #aapl #stocks #euraud #silver #BTC #eurgbp #METATRADER #MT5 #usoil #gold #EURUSD #ForexAnalysis #audnzd 69645pic.twitter.com/3b0ZL8ov9T",1253747764401451008,1229827350453350400,Rose,1229827350453350400
28,1587751491000.0,0,0,"Few Testimonials about our signals here from our subscribers: check and earn your gains

dont miss out on signals : https://t.me/forexlambo 
#AAPL $BTC #AUDCAD #XAGUSD #AUDJPY #GBPCAD #EURJPY #CRYPTO #USDINR #XAUSUD #FB #EURCAD #EURCHF #GBPJPY #EURAUD 124936225pic.twitter.com/uE1FvVXpSM",1253746742861971456,1226874816336019461,Vanessa ($ATOM IS NO BOMB),1226874816336019461
29,1587751021000.0,0,0,"#EURCAD 275 PIPS Profit

Checkout the Bio for more info

#euraud #ukoil #GBPAUD #Forextrading #audjpy #stocks #BTC #brentoil #forexnews #ForexMarket #aapl #gbpjpy #eurcad #Forextrader #usoil 8842pic.twitter.com/CTQwFEofLs",1253744769513197570,1229826103440592896,Amairah,1229826103440592896
30,1587750672000.0,0,0,"Few Testimonials about our signals here from our subscribers: check and earn your gains

hurry get Free signals : https://t.me/forexlambo 
#EURCHF #AUDCAD #XAGUSD #AAPL #FB #AUDJPY $BTC $BTC $ETH #stocks #forextrading #XAUSUD #forexsignal #EURAUD #CRYPTO 213960419pic.twitter.com/402zi3CDux",1253743308817534982,1227204510918926341,Melissa #EURJPY #AUDCAD,1227204510918926341
31,1587749869000.0,0,0,"#GBPAUD 145 PIPS Profit

For more Free signals, Join http://t.me/prometheusclub 
#ForexMarket #gbpjpy #aapl #USDCHF #forex #usoil #Forextrader #GBPUSD #EURJPY #USDCAD #USDJPY #stocks #BTC #eurcad #Forextrading 36309pic.twitter.com/rx0tRtqKWw",1253739940329947137,1230446729679400962,Valentina,1230446729679400962
32,1587749561000.0,0,0,"#AAPL stock gained 1.6% early Friday, as it approaches a new buy point in a cup with handle.",1253738646991224835,634346720,PlusOneRich,634346720
33,1587748144000.0,1,0,"Our forex results for the two week of APRIL

Open for 5 more people : https://t.me/forexlambo 
#Forex #EURAUD #EURUSD #AUDJPY $BTC #GBPUSD #XAUSUD #AUDCAD #USOIL #AAPL #CRYPTO #FB #EURCHF #XAGUSD #fx 557947434pic.twitter.com/ji2fNPjuiL",1253732702320316417,1135672091162759168,Teh Lambo,1135672091162759168
34,1587747915000.0,0,0,"#USDJPY TP2 Hit! 127 PIPS Profit

For more Free signals, Join http://t.me/prometheusclub 
#USDJPY #aapl #ukoil #USDCAD #Forextrader #forex #USDCHF #GBPUSD #eurcad #ForexMarket #Forextrading #stocks #EURJPY #gbpjpy #euraud 91648pic.twitter.com/nPHwSluJnr",1253731743024152576,1247180647879176192,Ashley,1247180647879176192
35,1587747319000.0,0,0,"Our forex results for the two week of APRIL

I know you will miss out : https://t.me/forexlambo 
#GBPUSD #XAGUSD #XAUSUD #AUDCAD #EURCHF #FB #AUDJPY $BTC #USOIL #fx #CRYPTO #Forex #EURUSD #AAPL #EURAUD 164588522pic.twitter.com/65fc3n1Ile",1253729241977491458,1197083392111603718,Zoey $MITX $UBT GEM HUNTER,1197083392111603718
36,1587746353000.0,0,0,"A String of Text Is Crashing iPhones, iPads, Apple Watch #aapl #smhqhttps://flip.it/HCg4Xv ",1253725191634550790,14739266,Dan Parks,14739266
37,1587745133000.0,1,1,Apple given $236.00 PT by Goldman Sachs Group Inc. sell rating. http://www.marketbeat.com/r/1395918  $AAPL #AAPL via @RatingsNetwork,1253720076248735744,842016584386277377,📡🦻🤯 6° Neuralink Monarch - The Mafia’s Signal,842016584386277377
38,1587744458000.0,0,0,"Our forex results for the two week of APRIL

For more Free signals : https://t.me/forexlambo 
#FB #CRYPTO #AAPL #AUDJPY #EURAUD #forextrading #forexsignal $BTC $ETH #XAGUSD #XAUSUD $BTC #stocks #EURCHF #AUDCAD 106911137pic.twitter.com/pLR8ArrVfK",1253717243776634882,1194344859391283200,Gracecrypt,1194344859391283200
39,1587744004000.0,0,0,#AAPL - APPLE - TradingView - https://es.tradingview.com/chart/AAPL/1yoDXMlb/ …,1253715340686589955,753988526765641728,TradingView Español,753988526765641728
40,1587743981000.0,0,0,Get your #FREE #stock now when you join #Robinhood! #AAPL #TSLA #GOOG #Ford #Facebook #GILEAD #stockstowatch #trading #opportunitieshttp://join.robinhood.com/jasonl184 ,1253715245006110720,632223190,Jenny L,632223190
41,1587743813000.0,0,0,Get #TWO #FREE #stocks when you join #Webull and start #investing! #StockMarket #TSLA #AAPL #GILEAD #stockstowatch #trading #opportunitieshttps://act.webull.com/i/ah7uZum9QPPY/0rw/ …,1253714539054428160,632223190,Jenny L,632223190
42,1587743718000.0,4,7,APPLE - #AAPL TradingView https://es.tradingview.com/chart/AAPL/1yoDXMlb/ …,1253714141526798337,63503912,Jorge Bascope,63503912
43,1587741760000.0,0,0,"#XAGUSD target hit. 750USD profit with 150PIPS gain from this trade 

I know you will miss out : https://t.me/forexlambo 
#EURJPY #EURCHF #GBPCAD #AUDJPY #GBPJPY #USDINR #XAGUSD $BTC #EURAUD #FB #EURCAD #CRYPTO #XAUSUD #AAPL #AUDCAD 702639909pic.twitter.com/QpSlVazl9W",1253705927691296770,1243147245496631296,Nicole ( #AUDUSD ),1243147245496631296
44,1587741125000.0,1,0,"#XAGUSD target hit. 750USD profit with 150PIPS gain from this trade 

Best signals channel ever : https://t.me/forexlambo 
#CRYPTO #forextrading $BTC #XAUSUD #AUDCAD #AUDJPY $BTC #stocks #EURCHF #XAGUSD #AAPL #EURAUD #forexsignal #FB $ETH 672118836pic.twitter.com/DbYQldn0SY",1253703262840205312,1242842014883835904,Stella ($XRP STILL ),1242842014883835904
45,1587740786000.0,0,0,"#NZDCAD Target Hit! 90 PIPS Profit 

Checkout the Bio for more info

#ukoil #MT4 #forex #euraud #fx #xauusd #ForexAnalysis #crudeoil #METATRADER #forexprofit #aapl #bitcoin #forexlifestyle #ForexGroup #stocks 95355pic.twitter.com/7o5DelUiwb",1253701843462623234,1231872075826024448,Natalie,1231872075826024448
46,1587740603000.0,0,0,AAPL INC - #AAPL chart http://www.tradingview.com/chart/AAPL/pPYXrIcJ-AAPL-INC/ …,1253701073149112320,1154654607928377345,shunya.trade,1154654607928377345
47,1587740342000.0,0,0,"#NZDCAD Target Hit! 90 PIPS Profit 

Join Now for Free Signals, https://t.me/prometheusclub 
#forexlifestyle #aapl #ForexGroup #forexprofit #nflx #forexsignals #fx #euraud #forex #ukoil #xauusd #MT4 #stocks #METATRADER #ForexAnalysis 7881pic.twitter.com/FD87FTbpFf",1253699980260519937,1231871507757813760,Layla,1231871507757813760
48,1587736469000.0,1,0,Who Would Of Thought Printing Digital Fiat & Buying US #Stocks Could Cause Billions In Losses - COVID-Chaos Triggers Record Losses For Swiss National Bank. #aapl $msft https://www.zerohedge.com/markets/covid-chaos-triggers-record-losses-swiss-national-bank …pic.twitter.com/0w0yPU620Q,1253683734512975874,775905636005445632,Crush The Market,775905636005445632
